caseid,track_name,raw_relative_path,raw_byte_count,raw_sha256,checksum_verified
3980,Orchestra/PPF20_RATE,cases/3980/ppf20_rate.signal,203767,0bb54b6ad0cc2f8f958726000b21874a8eedadfaf53be6ce753bd3277c71dea8,true
3980,Orchestra/RFTN20_RATE,cases/3980/rftn20_rate.signal,196822,c6d73933b4ceb168772ea74b2d9dba2493e93c52a44026310527093fbd653788,true
3982,BIS/BIS,cases/3982/bis.signal,78655,9a9de3bdb59ccb42a6b65acd591ad332016fe67550a350297dc5ca3818eb18b2,true
3982,BIS/SQI,cases/3982/bis_sqi.signal,77916,fbc1acf6745d9bfb894e7c0a5d2810ad8b41cb49d6bef986e5f1cd1a87ec20d9,true
3982,Orchestra/PPF20_RATE,cases/3982/ppf20_rate.signal,347351,0771d8e703bf41283e1dfb2af70ca4002da2c022cbbd440c0e35132c7222bec0,true
3982,Orchestra/RFTN20_RATE,cases/3982/rftn20_rate.signal,344770,4a0baeae1d50cc8c47bc094404c34ef5bea23c7502ba11770ee24509a85682a0,true
3983,BIS/BIS,cases/3983/bis.signal,116896,1832930005ebcbc13e2b72f4b704e7b5917df51975a17b5f633f054ffc7357cf,true
3983,BIS/SQI,cases/3983/bis_sqi.signal,117246,e8de588d0e4dbee2f2a3c2ece072a19183fd9939d62487eec94870574999e78f,true
3983,Orchestra/PPF20_RATE,cases/3983/ppf20_rate.signal,133409,ad9908b4cad88a534d8bfa04a0a46525eabe73cb961f0f4203c17bcaf0b77fff,true
3983,Orchestra/RFTN20_RATE,cases/3983/rftn20_rate.signal,136041,0c5c352f186b901b99196fa2df086dc2eeed3fc1ca8a0112337609489b802648,true
3984,BIS/BIS,cases/3984/bis.signal,81036,521b863b9f41a72789b400a9df0409cc6670c3400ca98bd51f3cc0420d50d595,true
3984,BIS/SQI,cases/3984/bis_sqi.signal,81095,1bb24c93a776d760c3950d9e605cfa5af4035db65c1ec58945ba6a1b2120cd30,true
3984,Orchestra/PPF20_RATE,cases/3984/ppf20_rate.signal,166075,ba9d14edfcd7902d5f75d04158fbad20701be21ffa4813a84999aa7813250360,true
3984,Orchestra/RFTN20_RATE,cases/3984/rftn20_rate.signal,168847,b7963bb7b38a8135b9cfde1871506e571f467a477ab371e067c6e8385bb42177,true
3985,BIS/BIS,cases/3985/bis.signal,56019,7afacc341b4fb5d020043c7e7c36951bc7deddf55626f3240a4b7fa76b4483a4,true
3985,BIS/SQI,cases/3985/bis_sqi.signal,55367,09b074e700cc8719c6afc34811b69e8df4fe714df923b1b22cb5614cab67ec4c,true
3985,Orchestra/PPF20_RATE,cases/3985/ppf20_rate.signal,124402,61eda1333b3fb37329dc50add05016c74b87494cbcb900d005df528539cca64e,true
3985,Orchestra/RFTN20_RATE,cases/3985/rftn20_rate.signal,127074,c5dab04734f777855efc32cf6542a92f1f5e3411036d6f72ea4109beb36ab1f6,true
3986,BIS/BIS,cases/3986/bis.signal,100794,c0b00927f86e2315b603f8a3d0bb59ad2381c1e6ca399e3cb641b33359d2ea5c,true
3986,BIS/SQI,cases/3986/bis_sqi.signal,99285,f497b57f00dfec9cd9e736ff9d3fc7cc054a323d5117ce1c1e7c5a331570580b,true
3986,Orchestra/PPF20_RATE,cases/3986/ppf20_rate.signal,464940,afa16c30642f754e08c793966564c42cbda70bfd08c6d7fc932c797f622df458,true
3986,Orchestra/RFTN20_RATE,cases/3986/rftn20_rate.signal,448574,9ea9d331f02527236115c05f1eb2c1166b9faadd1e48caf3acef02d2f4796a88,true
3988,BIS/BIS,cases/3988/bis.signal,184219,3a8a338d9735659379b98af93a9e33966c8deeee2255a21c63d8fcc8bbcfe0de,true
3988,BIS/SQI,cases/3988/bis_sqi.signal,182945,37339dbe04bb271e291b2f797f12448cdaebee21529f8c267c63d718db44c10a,true
3988,Orchestra/PPF20_RATE,cases/3988/ppf20_rate.signal,668532,89704bf44023a9f80dc9819cec1162d2da767bc6c51558f3f8e853814fb4dd46,true
3988,Orchestra/RFTN20_RATE,cases/3988/rftn20_rate.signal,655719,ea12700043aca5515d58a78950ac3f9c0b83b00935daa2855473f19b98f6d060,true
3990,BIS/BIS,cases/3990/bis.signal,97023,c5c1a0920cb0c586c9ae5c860039178f7dc57f52c6e2a3a457ce93d8ee9ffab0,true
3990,BIS/SQI,cases/3990/bis_sqi.signal,97362,3a9d9be4df6c3f4db60c63cff65c1ab288bf509cdd38585d1beac9d813737fe4,true
3990,Orchestra/PPF20_RATE,cases/3990/ppf20_rate.signal,322180,f2561b34f2d61b4aebf0b4c9ca85ae98758797155616159baba5f1d886e8a052,true
3990,Orchestra/RFTN20_RATE,cases/3990/rftn20_rate.signal,313121,375bcf71fe9cfe8fb5c183b38ad7e1d44d4884cd010833803b7c735ed6dfcd13,true
3991,BIS/BIS,cases/3991/bis.signal,309396,b74f602b6e712058eab6c1ab4701e94653acea80b27b5a44f02d342d9c7aeb03,true
3991,BIS/SQI,cases/3991/bis_sqi.signal,303887,c92d0055c7150270a63dc3091c4c3e9da75a08e501cbe4022f366e4c8c569552,true
3991,Orchestra/PPF20_RATE,cases/3991/ppf20_rate.signal,857351,467dde54211a4da5c7e6c147fb40c9c2abaf74c85ff8bd6fadd54516d18c5d86,true
3991,Orchestra/RFTN20_RATE,cases/3991/rftn20_rate.signal,855962,46d329d39e55d44ecadb2d43d09aa944ca9f7a3f6e176e0b02a2ee6b1b790722,true
3992,BIS/BIS,cases/3992/bis.signal,103193,aa4a44aaa96a26b82cd911b2afad841561fe7d6c4474f5a8930c2edfd5e605df,true
3992,BIS/SQI,cases/3992/bis_sqi.signal,103170,d9b43d85a1f3e0526eddcbfe8fb8e37025cb6d9c19f1884f4d2ba4e25d40dbba,true
3992,Orchestra/PPF20_RATE,cases/3992/ppf20_rate.signal,386555,03dd81b0d83e4dd414123b6b417dea142b4fdc2813a5689929854390366d316c,true
3992,Orchestra/RFTN20_RATE,cases/3992/rftn20_rate.signal,380797,c807201a86336b6658c57529dbf7de0066d41fbe48491f91cd955ab6b3734984,true
3998,BIS/BIS,cases/3998/bis.signal,204553,235bdac718d31c73c8e619b246f11ef4531e6a0b4f3f31fed20b9806862d18a4,true
3998,BIS/SQI,cases/3998/bis_sqi.signal,203393,425985fd89500ba591162d72cb5b949995ce49d8da5929186420a64dc29e15ae,true
3998,Orchestra/PPF20_RATE,cases/3998/ppf20_rate.signal,756071,9da0fcca710264a479fca6e52a55d31841422bb1434ddca903856f6d18388f4b,true
3998,Orchestra/RFTN20_RATE,cases/3998/rftn20_rate.signal,736023,e3e1fb7dc3c507884f47298ec20a5a171444134fbc8820ca8a126b3299f3ab47,true
4000,BIS/BIS,cases/4000/bis.signal,93614,5887d618d6c1458dbe479d9e762cb778bde4c33af6ba369e7d1fcf220282acf0,true
4000,BIS/SQI,cases/4000/bis_sqi.signal,92822,02e596309a3fb7b27db051ebd621406a0b37dc77b3d51b783c5209fc38b38355,true
4000,Orchestra/PPF20_RATE,cases/4000/ppf20_rate.signal,238306,2fffd2a000c70eea1368b42976473d52278922d8e4ccd09ce44f9f5e01493879,true
4000,Orchestra/RFTN20_RATE,cases/4000/rftn20_rate.signal,240043,ab8e8ad4a9e859b6993fc31af58c909be7145498d20bcf31497fa385f623539f,true
4001,BIS/BIS,cases/4001/bis.signal,72037,16fe9e37359fedbcb5fdf673320c155dfdeb733dab194d2eefaa491cf5f09b62,true
4001,BIS/SQI,cases/4001/bis_sqi.signal,71469,928b2746dabac18e3ad85b7371652092fef8d4c0dd24bf756c1e45547d7c43eb,true
4001,Orchestra/PPF20_RATE,cases/4001/ppf20_rate.signal,143638,a3f0ac1c8b343d2527f52a8de254377e69fc7397c355a84e058c122e4c0e1b04,true
4001,Orchestra/RFTN20_RATE,cases/4001/rftn20_rate.signal,144509,0639c7ccaea696b3ccb4ea3f16f700e874fc249df8ed34f92a36234b37cd221e,true
4002,BIS/BIS,cases/4002/bis.signal,51787,33952b83a7bb24e17fe13c5b34177c87b1412a3fca8c79dc2077ef4de35d759d,true
4002,BIS/SQI,cases/4002/bis_sqi.signal,51720,a7f550871288ff970b4ffa649b2c1ab299549a2f20b04a843041c9fb0a34252e,true
4002,Orchestra/PPF20_RATE,cases/4002/ppf20_rate.signal,138116,25d4127a0e813685f10d04d3c6ea6e5f7315141d4d0d8ed3ef9872d9d5e280ba,true
4002,Orchestra/RFTN20_RATE,cases/4002/rftn20_rate.signal,139173,35730218220cc1fc30e87d11c8ae5df7d263360fdaf1c0e548ee03ab92ab3b83,true
4004,BIS/BIS,cases/4004/bis.signal,126755,ee07edeff749685f2839bce85aee206a36e25d01947049001c73ccac8594e3ab,true
4004,BIS/SQI,cases/4004/bis_sqi.signal,126190,5e9165f9c525b9cf5a9ec4ad6a4559118a0328c672a819dd9cbfae1797f44520,true
4004,Orchestra/PPF20_RATE,cases/4004/ppf20_rate.signal,405428,61ef66c688cb8b27eb4292f936e804cb98b521f558c9bcc71f33c2ddcccf00a3,true
4004,Orchestra/RFTN20_RATE,cases/4004/rftn20_rate.signal,398059,8b55eeb983694f7fd09fb64f815b61dd4c3bc3413f2913ea93538b1c822c9877,true
4006,BIS/BIS,cases/4006/bis.signal,75553,77660b491385180a5c6a615aeb522a18f9f94f4ca738e4a2d34f515374e746ee,true
4006,BIS/SQI,cases/4006/bis_sqi.signal,75739,20e245b6dbf41e142a81fadfbeb163ab1413808a59eb361e058226aa66135b9a,true
4006,Orchestra/PPF20_RATE,cases/4006/ppf20_rate.signal,226164,d84be2775a949a101357a79ea9eb97d7079a7f4294c79764ebe71233d86e8140,true
4006,Orchestra/RFTN20_RATE,cases/4006/rftn20_rate.signal,235639,efaf2696ed6f6386d8952a6a4f2c4c158e508220270e04435c75d5a18e06e0a8,true
4008,BIS/BIS,cases/4008/bis.signal,40005,40053554d22125cf53844d4cf7dd93ad12b2ae2b12655f7ba0f8be24009ffa53,true
4008,BIS/SQI,cases/4008/bis_sqi.signal,39600,3d307155f2665d7afcb247ddf171c35d37cdd3a4aebcea969da6fb8cec7c6050,true
4008,Orchestra/PPF20_RATE,cases/4008/ppf20_rate.signal,102131,6edc329643c20735b074386189eff8c20f1e28a95216165e76519ff349086dd6,true
4008,Orchestra/RFTN20_RATE,cases/4008/rftn20_rate.signal,97734,6ecfb400e4ced31769078c150cbcd678138f104b94017c2508845db4f7d38605,true
4011,BIS/BIS,cases/4011/bis.signal,136381,7e4392ba0d62e15627607dd6f71947e214fcc127162881d7e165b0a6b04adc95,true
4011,BIS/SQI,cases/4011/bis_sqi.signal,135538,71702fc0d5ccdc699f44af554e69ad1225a2e58a9e028178b68011136819333b,true
4011,Orchestra/PPF20_RATE,cases/4011/ppf20_rate.signal,479699,5916b1a03c16a4c36a361c6d03a0a60e348762f9d557cabd4d0a6aa569c6d89a,true
4011,Orchestra/RFTN20_RATE,cases/4011/rftn20_rate.signal,490652,c75e4459384c2aa25dfbf5c241d47e35a7a291e7604e2b4c5bb704298d4ae153,true
4012,BIS/BIS,cases/4012/bis.signal,87379,5ced890a3b4ddcc3d08d415d3e4b1761b48b7a822ad3a59b9d5d7a75df7dd5f5,true
4012,BIS/SQI,cases/4012/bis_sqi.signal,87440,91d5978c3adcfd62cf86c202c20ef729d032f5b3860ba5611544ae0e40e2a0ca,true
4012,Orchestra/PPF20_RATE,cases/4012/ppf20_rate.signal,214067,6184667982880c9fa135420edaa4423e57929093dcdb55fc63bb2b68deb9954f,true
4012,Orchestra/RFTN20_RATE,cases/4012/rftn20_rate.signal,204262,25ef54f7ef6bfdd51944d16591489d3d38dffc45f03735c0fdc04648e08e05b6,true
4016,BIS/BIS,cases/4016/bis.signal,71608,147f3904094a215434b34c8978dea72baeb1b30d7c469b15c02205a6eeff608a,true
4016,BIS/SQI,cases/4016/bis_sqi.signal,71694,77011e31b3686e87822ed7824241caab67858a12cc58f2512a6e487226e86b9b,true
4016,Orchestra/PPF20_RATE,cases/4016/ppf20_rate.signal,230446,9c5c30c4e4aae8b4e0820509d1dcc1bf99a66a65c2fd515cfcd26724ba7bcc11,true
4016,Orchestra/RFTN20_RATE,cases/4016/rftn20_rate.signal,247706,046e984bd8a93b1f66661983ac9709a3e917f46b919d8b5e413cb1e56db65b15,true
4017,BIS/BIS,cases/4017/bis.signal,149558,7843b4d3045b50e1630427dc0481d8ee131714ba206b71f18dc6a843199bbc25,true
4017,BIS/SQI,cases/4017/bis_sqi.signal,149188,c3dd44961860bb26fa86eef97635e5433f32f45151894a0e31cddbd83c70c3fe,true
4017,Orchestra/PPF20_RATE,cases/4017/ppf20_rate.signal,476496,df1ab08114de0d21b6e7af5e9d1066bdd24c557276bcc3204016758d252afb08,true
4017,Orchestra/RFTN20_RATE,cases/4017/rftn20_rate.signal,497835,31edb09b3fb8629497931c29be348f5b4db072738bd888f714f70ef6f4d82a61,true
4018,BIS/BIS,cases/4018/bis.signal,88652,aee9d54d38ed6941482c29f926b43100c20c7cc26d72d92d3d4f38ca39ca07ac,true
4018,BIS/SQI,cases/4018/bis_sqi.signal,88777,53719349c95710d0f156521d84ce5cee5e9d54808e31c7a1d08b92bc9c57d556,true
4018,Orchestra/PPF20_RATE,cases/4018/ppf20_rate.signal,297932,02408dae8dbd78960e592178d7ebb70e69520ac4118e263b7b303b2e646a8b03,true
4018,Orchestra/RFTN20_RATE,cases/4018/rftn20_rate.signal,293661,24a192f7f29d725091e3f5d299e0723c51127154099fe1d01ce45dd7e18ce1bf,true
4019,BIS/BIS,cases/4019/bis.signal,77679,b89783f65495a1bae883ac00fccdfff50227a61f1b31d1091520f4e87a803a2a,true
4019,BIS/SQI,cases/4019/bis_sqi.signal,77489,f5ba70ec6a83e1f7ad15368f9c88e77eefb67061fcef81c9875c4f3c04278cc2,true
4019,Orchestra/PPF20_RATE,cases/4019/ppf20_rate.signal,197065,9ac3e9f24487c28410d65746c3167ca1f95bf0edb3400bfbd12007e4cb18d744,true
4019,Orchestra/RFTN20_RATE,cases/4019/rftn20_rate.signal,202465,31c49a1600becfc1282f8a66d5bafbda8c5bcb89abaeaf34a64ed63ddbb71d3d,true
4023,BIS/BIS,cases/4023/bis.signal,38685,8b7505c512e6afbf9f984848027645dce185a1285e4a41a712e56529fdd9045e,true
4023,BIS/SQI,cases/4023/bis_sqi.signal,38923,b8291eab3e61e86bcf39a6d662fd0f43bc88d2cd6fbf27fc363363d7e371ff15,true
4023,Orchestra/PPF20_RATE,cases/4023/ppf20_rate.signal,79288,2947fbb6a966abe1c829fe34b36fad9539b0169c1475b6cab3e28583ef967cab,true
4023,Orchestra/RFTN20_RATE,cases/4023/rftn20_rate.signal,82000,a3cb857c94106bd588169b3a874a74c418c79a44f0181818948331b425d7f6c4,true
4025,BIS/BIS,cases/4025/bis.signal,72187,f095d72e6981a3c1625abbe245f5dfacb9e85becc6817784a307f1d2c2798e4d,true
4025,BIS/SQI,cases/4025/bis_sqi.signal,71397,902b9519c7dd0a3f1565a6511e4f2f469ee382f9a84968fe31ed4016ed3efd5c,true
4025,Orchestra/PPF20_RATE,cases/4025/ppf20_rate.signal,178721,653f3a0c7899fa8136fdaa4150f2e1f6ad65067176cecfdb924367f3c63c4b12,true
4025,Orchestra/RFTN20_RATE,cases/4025/rftn20_rate.signal,180608,2a0d52356e1d00902c658efa62a4471c29ca1a2c0975dacdf7c62c55bf41ccc4,true
4027,BIS/BIS,cases/4027/bis.signal,184563,50975b695021e62f0f30bb41d95f608300c6a619bd2b7762c1c78bf65f2bdae5,true
4027,BIS/SQI,cases/4027/bis_sqi.signal,181924,e084f0abb5132f98293a3340a9e925f1851b2f1a507d717ca37a138e5d10a9db,true
4027,Orchestra/PPF20_RATE,cases/4027/ppf20_rate.signal,658288,65362f820686ac45d94acddc4098604b5f8ebf9586592ff28788c4bd20337fec,true
4027,Orchestra/RFTN20_RATE,cases/4027/rftn20_rate.signal,675315,3727f827676a96aaed3e4a3d16471beb355b607b15059cd0a932427933deb82b,true
4029,BIS/BIS,cases/4029/bis.signal,77433,1f110c33473b37a3aa6b9529fc2f2d448f58bf7446cb9904f93fd4fafa5e90e2,true
4029,BIS/SQI,cases/4029/bis_sqi.signal,77741,fde4d15e15cf19ae7da25c05872fc42cf6938fa1138ed658741abfed9b71484b,true
4029,Orchestra/PPF20_RATE,cases/4029/ppf20_rate.signal,254847,2721bf2e01abd2a9e63c293f4e0b1a09c59d065469377c0bf28c9f9c5e392910,true
4029,Orchestra/RFTN20_RATE,cases/4029/rftn20_rate.signal,249335,3d368dfbc78a32e91d81f54314df45c4450e52c1b2cf9f70622643799fb793e8,true
4033,BIS/BIS,cases/4033/bis.signal,161608,5074ddfc69d9132fafd9a8260ae662f398aa2b7187c4827ed42ab19f7562f839,true
4033,BIS/SQI,cases/4033/bis_sqi.signal,160586,ad4664d78a29e29cebe71d0b90d72e7fa96d1e88b97d43132ff43ed8d81f532b,true
4033,Orchestra/PPF20_RATE,cases/4033/ppf20_rate.signal,432566,91f4949bc113738d61e9cb87eeb353ae25a56b06b8cc56eab69999706dea3d9f,true
4033,Orchestra/RFTN20_RATE,cases/4033/rftn20_rate.signal,430202,dbc2c722c6e4bf8cf5322fe74e267382cb6c15d3b7ec3e27f46fb39f341faf81,true
4036,BIS/BIS,cases/4036/bis.signal,193093,e3252719be6af04c2497a4e0d8a73d4cb08c267158e3013723623ed02a70d46f,true
4036,BIS/SQI,cases/4036/bis_sqi.signal,190840,1cf85d159a5cceeb2ed6618bfbf71164e0a8717fe0ceb984f0e7f09e03994af6,true
4036,Orchestra/PPF20_RATE,cases/4036/ppf20_rate.signal,714014,9b091edc9444b2c4a0a39c2c403cc0bcafc38054d277138b7f4f91b1f89253ef,true
4036,Orchestra/RFTN20_RATE,cases/4036/rftn20_rate.signal,714641,9679703d39776b67a1e615d579f6e4a0d1c1d4da5e5f783c539d822b642116af,true
4037,BIS/BIS,cases/4037/bis.signal,67553,8789b00a2a97ddcf4fea3db4b9b128b58554479d9b13cc9e0ad5a703e6564a9b,true
4037,BIS/SQI,cases/4037/bis_sqi.signal,67167,e368e440f3db73882a8b1086d91a09c6e1f1d4149af8a962bcf3836d04c0bc6c,true
4037,Orchestra/PPF20_RATE,cases/4037/ppf20_rate.signal,218754,39740e55dfaaf9c4e91b042f89beb73203644fb32939da63d46165d88720b40b,true
4037,Orchestra/RFTN20_RATE,cases/4037/rftn20_rate.signal,217611,5a50bc04dacf0f875c0882c4f750104d1f74a0401b2fde0593c91ce2b69931ce,true
4039,BIS/BIS,cases/4039/bis.signal,101035,434888b54e905f23680dad948bedef3abc1b83d747ba970ad688a001bd0591bd,true
4039,BIS/SQI,cases/4039/bis_sqi.signal,101253,baef39eb2807b8f41dffd24163f5c1be389d2ca88776815133819a9e3e9b288f,true
4039,Orchestra/PPF20_RATE,cases/4039/ppf20_rate.signal,328942,7b5009af835077484c5d5e70b01bd52cc0803a610a09d57b498db282c258add7,true
4039,Orchestra/RFTN20_RATE,cases/4039/rftn20_rate.signal,323559,06b15c8d1e0c5fc0bcc916d5a428444cf457c1379e51c44490f6b716825ce137,true
4040,BIS/BIS,cases/4040/bis.signal,196555,e6a3dcc29e750ba8228db363dbea596d719f91a252542a96b8268b889bff7ab8,true
4040,BIS/SQI,cases/4040/bis_sqi.signal,189846,750047854d10adf78a571de62b7984f46dca52dad1d0e1811fcd44434c1dff5b,true
4040,Orchestra/PPF20_RATE,cases/4040/ppf20_rate.signal,536141,534c6103834f893ddbefde418da273124ef78acebf3e0856cc2a861432ebc124,true
4040,Orchestra/RFTN20_RATE,cases/4040/rftn20_rate.signal,537546,85acd4725cf75b669c75c92bf6a78f0c3826c044a9f7be81a79ca2b3a93856e5,true
4042,BIS/BIS,cases/4042/bis.signal,161246,93628af2c5c75a2bab1a6559648966c4e3732e8e359092af43c8a30d9bebabc8,true
4042,BIS/SQI,cases/4042/bis_sqi.signal,161418,f67092e1a1efc795c5473a7fee9ed391fdda519ed3a178d783df43e1c42a3cf3,true
4042,Orchestra/PPF20_RATE,cases/4042/ppf20_rate.signal,590326,4880dd489de7718621d6accffab0420828a0c76afb1a3f0e77661a53ea320d09,true
4042,Orchestra/RFTN20_RATE,cases/4042/rftn20_rate.signal,565284,ccb3913661787c7b78fed1242bf38b19559a578adc498e834ed78eff1c55ec01,true
4048,BIS/BIS,cases/4048/bis.signal,61511,7bbe8e8b9d5521f7d7d293f0b2b8a5ff386961de0fa703aa3bab692df80c4cf0,true
4048,BIS/SQI,cases/4048/bis_sqi.signal,61450,aecdadd5652d5a8a59f2aecbfbbdd2ce91851ed4ab1319240be2a094af0dc734,true
4048,Orchestra/PPF20_RATE,cases/4048/ppf20_rate.signal,169320,72810c2e34c233bb223c15cbcf14ada3dd01f665a029ea0646cb88b87bbe094b,true
4048,Orchestra/RFTN20_RATE,cases/4048/rftn20_rate.signal,165051,171179c7a87c43d1ab5bbc444ffdee0af7f9c40b3c03509cf4e1547195a45689,true
4049,BIS/BIS,cases/4049/bis.signal,159644,f9f1005eeca6521e8ad07b0d4160dd9f9f195d3dcc9ae840faf83672f09739fd,true
4049,BIS/SQI,cases/4049/bis_sqi.signal,157898,7af436b205b902432a18dca77a55d5d8c8243f393401b462f23f31805b44f29c,true
4049,Orchestra/PPF20_RATE,cases/4049/ppf20_rate.signal,201109,054b5797c7ce652de1c2237706104a684a37e9215b455fcea2f8a317cfb34e08,true
4049,Orchestra/RFTN20_RATE,cases/4049/rftn20_rate.signal,201293,1e2dc6ae35b6d9b7ab0dc86dab73141b635e3dd0e9d747f5646022a6f51477c4,true
4050,BIS/BIS,cases/4050/bis.signal,224518,5beeeb381b8e918c0fdd2be9ff2f936d1438796e3413ab348773556b507a0cb3,true
4050,BIS/SQI,cases/4050/bis_sqi.signal,223796,9881650de54f67aed67abe1413bcd226e5454a4ecaaa76e3722f718e9b0d0db2,true
4050,Orchestra/PPF20_RATE,cases/4050/ppf20_rate.signal,265562,c8a71d5c0a68821d61d8d4283dc73fada027f2fcb55edb69c49217bec9002a1f,true
4050,Orchestra/RFTN20_RATE,cases/4050/rftn20_rate.signal,258440,3678c0f821770f0752c33a7305b8351cc3d97ef8a3faf751921cd54acc575414,true
4057,BIS/BIS,cases/4057/bis.signal,114871,877f1c94cc3914c308481d7a1783e2c6b441ad2b459c2564425fee33747e4413,true
4057,BIS/SQI,cases/4057/bis_sqi.signal,113729,e67d94102e14b20e0647f0001d3f5ee52af340fc0eb9f505f3d8bbb5d3f0b61e,true
4057,Orchestra/PPF20_RATE,cases/4057/ppf20_rate.signal,138436,aa4fea1a17e097a1a1a0ed91edb9dfd653ff0123c6da519a348859aff0389e5d,true
4057,Orchestra/RFTN20_RATE,cases/4057/rftn20_rate.signal,137061,7c74a6b65d0572321576c19a8cb0b2061f1391ec1baf64815071fe288a291316,true
4060,BIS/BIS,cases/4060/bis.signal,247546,2672f56d04a51539a1bd456239cfc0a23fb9df761b98af76f27daa4f5eeaf952,true
4060,BIS/SQI,cases/4060/bis_sqi.signal,245897,3c17a14d688e29fc087f86efb5a9853dd585bc81c11e3758c8872429843b6c72,true
4060,Orchestra/PPF20_RATE,cases/4060/ppf20_rate.signal,687521,93f528814e8cee222112aa04abbfa0785f68cde7a2dddc71783f1aa573772ba7,true
4060,Orchestra/RFTN20_RATE,cases/4060/rftn20_rate.signal,690493,0e03b34d262d0944ca35d51b3217cb5a7139a7c5d410e5b910c15b25fe69a3cb,true
4061,BIS/BIS,cases/4061/bis.signal,210913,a7e085b9964cee0cff7a640e901f3b4475db6c423d78641646a111c72409155b,true
4061,BIS/SQI,cases/4061/bis_sqi.signal,209034,4222c4f739db4745e14fe05a9b458aa7f711092fe7a59252bc0159a009414dfd,true
4061,Orchestra/PPF20_RATE,cases/4061/ppf20_rate.signal,274695,49edc73442edac51d090c67a89eef110315a880b4be342adf67e40c887afcc09,true
4061,Orchestra/RFTN20_RATE,cases/4061/rftn20_rate.signal,271700,df11c7fa67863c6d194bd099f9ff6e2a046b6c1486eecef93ed31df7e461590c,true
4062,BIS/BIS,cases/4062/bis.signal,58174,9ce3bc93b6c7dd42a8730fdefd15ab677680c6bb1c4ac08c4c81a091654e621a,true
4062,BIS/SQI,cases/4062/bis_sqi.signal,57725,d45c589d0295d9a417226a96f4b242288169c372d3a3e2bdc17527b5cb7f1ce1,true
4062,Orchestra/PPF20_RATE,cases/4062/ppf20_rate.signal,154366,2d272522e7994a7755a5c9e6bdf16b53c743e53a6fd78177895e74dbab255d6e,true
4062,Orchestra/RFTN20_RATE,cases/4062/rftn20_rate.signal,144371,340c0909e0fbc16773d97b065a3d503ba4ef2273b1286712a64cf77b9be04f3e,true
4073,BIS/BIS,cases/4073/bis.signal,126787,bf5601ad554468ab36117aab322b95a8709572f4b4047ef0a91990589f521679,true
4073,BIS/SQI,cases/4073/bis_sqi.signal,125974,a21f5c5695e7b0e6c7e5b65596f7202a7b9b46cc4fddb9690e41f8317cfeee0b,true
4073,Orchestra/PPF20_RATE,cases/4073/ppf20_rate.signal,468788,22bea0e23c38fb2a62be5af23a21e0d9627007cd8cbbeeb32fc94078f65f0cf3,true
4073,Orchestra/RFTN20_RATE,cases/4073/rftn20_rate.signal,470615,a5d8956f69478cec5bea2fce0c002195964ba5e62a63c3663465f355b82350b1,true
4077,BIS/BIS,cases/4077/bis.signal,110621,5c814ba07cc7c1d822bbb8af6ce3e52ea8d3c9ef2b8727537408fa680b9333f9,true
4077,BIS/SQI,cases/4077/bis_sqi.signal,109117,5869261dfaa0d96e064925bbdc7f7f36d669057be242a80de6f29d2508a87bff,true
4077,Orchestra/PPF20_RATE,cases/4077/ppf20_rate.signal,401014,5eddf62ce380f6b060d215d36178113095a9d1a4073dbb1b6f029981418e0e7d,true
4077,Orchestra/RFTN20_RATE,cases/4077/rftn20_rate.signal,400440,713a01967187cf3fd99e2ccb15482dc701a0fd3a794a237cf1de2d5bebefcea4,true
4078,BIS/BIS,cases/4078/bis.signal,90030,976b549f61605d0c388a16e50987fbb056d08ce5864a930f7fceea7cee98f328,true
4078,BIS/SQI,cases/4078/bis_sqi.signal,90422,c431bc5d4749189593d8cfb1c7f2cf4512ce0a0c2046c34b2ed74f896e4bf7c2,true
4078,Orchestra/PPF20_RATE,cases/4078/ppf20_rate.signal,313482,ebc0a16518aa80a378d89957a8e1afe8848ba497ce6f4e9218433a3d7ee87876,true
4078,Orchestra/RFTN20_RATE,cases/4078/rftn20_rate.signal,301588,e20afda4163bee6808d516b99ba88e0a1f0f7dac04a9f409ed9478eb032e73c7,true
4080,BIS/BIS,cases/4080/bis.signal,183239,265c6c98ae3a4ccb41f08910f8a60196cf63e40bd8b6ed0ba3892ed4f2b20ca1,true
4080,BIS/SQI,cases/4080/bis_sqi.signal,182813,f0e5ac7e51ca5f4736b0ddc900435f900d1cf9d76df6e62e8ffe6a50cd8a0f88,true
4080,Orchestra/PPF20_RATE,cases/4080/ppf20_rate.signal,696973,bb1c9d2de95b7032ca4c8d43e82ac2897e44fb330f3bfebb9bc766191995efdd,true
4080,Orchestra/RFTN20_RATE,cases/4080/rftn20_rate.signal,705455,7f1a2bd42d4a76677651008ecfccde85a292cb465a3b36391f280b4ccaba67c4,true
4081,BIS/BIS,cases/4081/bis.signal,212927,c8c01070d78149d5aaf0feccb163d517464b3398bda43af45871a4ee61bb037b,true
4081,BIS/SQI,cases/4081/bis_sqi.signal,210084,58c7c4ae9d5b92255a69247cafdb7ee33d218883e3abf03574771b7c27eae50e,true
4081,Orchestra/PPF20_RATE,cases/4081/ppf20_rate.signal,265891,73598e1d0a9e955afaed699a50adb42a03d871ac13785d312688e9cc6323c873,true
4081,Orchestra/RFTN20_RATE,cases/4081/rftn20_rate.signal,267113,c6f3b55aa86837ffdffbb26aead355eae01877d9b0df5b67470131e5ce2637a6,true
